epoch,train_loss,train_forecast_loss,train_physics_loss,train_physics_latent_loss,train_physics_ag_loss,train_physics_ndvi_loss,train_physics_weather_loss,train_physics_weather_identity_loss,train_physics_weather_threshold_loss,train_physics_weather_drought_loss,train_physics_weather_bounded_loss,train_physics_consistency_loss,train_physics_growth_loss,train_physics_phenology_loss,train_physics_water_loss,val_loss,val_forecast_loss,val_physics_loss,val_physics_latent_loss,val_physics_ag_loss,val_physics_ndvi_loss,val_physics_weather_loss,val_physics_weather_identity_loss,val_physics_weather_threshold_loss,val_physics_weather_drought_loss,val_physics_weather_bounded_loss,val_physics_consistency_loss,val_physics_growth_loss,val_physics_phenology_loss,val_physics_water_loss,lr
1.0,0.8178475570732228,0.8178475570732228,1.2064601710080833,0.7056193141022113,0.04455361866489404,0.08546732145327109,3.627817212799449,14.672174173305867,3.3172914556381277,0.023299060122232245,0.0,0.6696988106041512,0.013904171964460952,0.011529832414647211,0.010486488009977554,0.5700037141239603,0.5700037141239603,1.1627298818292842,0.6205437159297442,0.040211694271175144,0.08270732411230454,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.5964087755591782,0.010459860846375174,0.00493974343839067,0.00873532649505921,0.001
2.0,0.6960020117486767,0.6960020117486767,1.2037020044027087,0.6871513619968787,0.041386827972835695,0.08556411611846534,3.627817117271466,14.672173860766136,3.3172914361043944,0.023299060586325648,0.0,0.6545307072993748,0.010526429710221946,0.010585929293239826,0.011508298225650682,0.6187657880461979,0.6187657880461979,1.1611329064224705,0.6058250290376169,0.03462664401691771,0.08658328950906843,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.5790376404319146,0.00470003848487781,0.01021788142596431,0.011869473175870048,0.001
3.0,0.622805767923627,0.622805767923627,1.2078913550585608,0.716597747187288,0.04067102307087912,0.08921268138319555,3.6278171515223954,14.672173976363023,3.317291442794029,0.023299060649040974,0.0,0.6819263778284075,0.009564943717192654,0.012650040958774946,0.012456383204921729,0.6612543435610505,0.6612543435610505,1.1592529658918027,0.570324299311397,0.03499017788805946,0.09048596245271188,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.5358589867550114,0.004897454062081648,0.016603774337806687,0.012964083051139658,0.001
4.0,0.5676106250647343,0.5676106250647343,1.2089422587995176,0.7157236573805846,0.04194813320783252,0.09110061648718837,3.627817178816105,14.672173982785072,3.3172914636656894,0.023299059952900866,0.0,0.6765865080819521,0.010804310442062407,0.013768327503969974,0.014564517404629058,0.7164882981415951,0.7164882981415951,1.1512924513030132,0.4916158481077714,0.03604059530930086,0.08947400703574672,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.45562833256593055,0.005849303732554018,0.016366528710883475,0.013771690014335845,0.001
5.0,0.5316930121578084,0.5316930121578084,1.2095651615883498,0.7174000869830182,0.04301358061590714,0.09143971753809454,3.6278171496492977,14.672174042724198,3.3172914797208124,0.02329906033964537,0.0,0.6740648566539307,0.011832096899298305,0.014439663733747672,0.01706347101515391,0.7728148090718973,0.7728148090718973,1.1524411403771602,0.4917842350423537,0.037759851400900366,0.09101420186886483,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.45017049107888735,0.007567296309478154,0.01936793687317508,0.014678514364993933,0.001
6.0,0.49828500789825364,0.49828500789825364,1.208908389045467,0.7076084557607117,0.043277543301534174,0.0920477245592509,3.6278170955970497,14.672173806178717,3.3172914732987633,0.02329906031037822,0.0,0.6600432586589646,0.01204526995221941,0.01585954359568463,0.019660388954677834,0.7882903669819687,0.7882903669819687,1.1563017235861883,0.5168953634271718,0.040458337889877634,0.09236402418276277,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.4684867792659336,0.010220009792809334,0.022318744693290104,0.015869819894683883,0.001
7.0,0.47053818051796303,0.47053818051796303,1.2124546505385376,0.7363703805455722,0.04388572738477678,0.0932668260268357,3.627817101216343,14.672173886454333,3.3172914620601768,0.023299060274839536,0.0,0.6842166256289156,0.012603826336897115,0.017647948724402722,0.02190197601404321,0.793943050333145,0.793943050333145,1.1553327989096593,0.5055139698966183,0.040840130939026074,0.09250067864303235,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.456022382986666,0.010587945878380276,0.022628959387490644,0.016274687047006707,0.001
8.0,0.4474125734951627,0.4474125734951627,1.212471907789057,0.7333124883380937,0.044772409738849446,0.09340933480380494,3.6278171432272486,14.672173824374523,3.3172914949731793,0.023299060427446824,0.0,0.6765058815947553,0.013506109258693076,0.0187536267340016,0.024546874302421622,0.824749970074856,0.824749970074856,1.1541601539862276,0.4881624880463186,0.04298626810864166,0.09229726815966244,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.435825028503784,0.012858852982420713,0.022846282494288904,0.016632323601731547,0.001
9.0,0.4287811247119732,0.4287811247119732,1.2104997368640236,0.7149515454349026,0.04544183557098428,0.09256710786911775,3.627817137875541,14.672174020247025,3.317291452427103,0.023299060289473112,0.0,0.6577370663149456,0.014217353920325821,0.01817319905500353,0.024823927796131164,0.8632944254361419,0.8632944254361419,1.1530544541098855,0.4753836903106484,0.044839319343418386,0.091338011025379,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.42207066057507037,0.014653785003706662,0.02293667882705979,0.015722566883170645,0.0005
10.0,0.4202278068103105,0.4202278068103105,1.211047656742143,0.7198155715007974,0.04596951659078951,0.09232509535905621,3.6278171911250325,14.672174109085374,3.31729145028642,0.023299060015616192,0.0,0.6616607710434799,0.014765475938299423,0.018312553629513274,0.025076768035957576,0.8499614301353994,0.8499614301353994,1.1556872534832168,0.49937137248941543,0.04535426449043181,0.09153689602107713,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.4443707965841197,0.015284639378689756,0.023552329652638548,0.016163607852326498,0.0005
11.0,0.44654701631746174,0.41028546025991175,1.208718581766927,0.6998539489393951,0.045446109678909836,0.09188543786906232,3.6278170993432455,14.67217375266164,3.3172914722284217,0.02329906031664975,0.0,0.6429823364071573,0.014087837238562963,0.0178886154670724,0.024895160775694383,0.9181395666767852,0.8836861565859631,1.1484472398404721,0.4359765586628256,0.04429304580947365,0.09008144767898502,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.38700551988701226,0.013655133978134453,0.020091476245008736,0.015224424896366669,0.0005
12.0,0.43967788829546584,0.40359240462616774,1.2028494270562322,0.6483249497065774,0.045050465946078436,0.09039146746649887,3.627817150987225,14.672173956026533,3.317291455905713,0.023299060233029318,0.0,0.594258037480441,0.013509938995093609,0.016588355948694896,0.023968621409016292,0.9362436073396342,0.9019140081373529,1.144320026391283,0.40012913009133,0.04464853146060147,0.0884586848343663,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.3541448534739138,0.013794977562846962,0.017477102038334517,0.014712198916509095,0.0005
