epoch,train_loss,val_loss
1.0,0.5726387415470098,0.21116623111846872
2.0,0.5112857006481869,0.2223052644368374
3.0,0.49985676699482096,0.22833038896623284
4.0,0.4885653623961974,0.24419191790750933
5.0,0.47423598447900295,0.22129132806853413
6.0,0.45027010024062175,0.2394270959626946
7.0,0.4229752843160554,0.2539417287115296
8.0,0.401692085729036,0.2738523132070548
9.0,0.3840604707448169,0.2826493829990477
10.0,0.3655238982737399,0.26974246086496295
11.0,0.35101866631796863,0.27768465976923806
