model,model_type,checkpoint_path,history_path,predictions_path,trainable_parameters,total_parameters,status
lstm,learned,training/runs/lstm_best/lstm/checkpoint.pt,training/runs/lstm_best/lstm/history.csv,training/runs/lstm_best/lstm/test_predictions.csv,58848,58848,trained
