epoch,train_loss,val_loss
1.0,0.5573841569533385,0.22023858646752456
2.0,0.4901100018142182,0.22583710535206777
3.0,0.45437386635310456,0.24996034981626453
4.0,0.4292392430013813,0.22607175684737837
5.0,0.4105826339336357,0.22631827122233933
6.0,0.3933815133625142,0.26663792810656806
7.0,0.3784549313228406,0.25762030346827075
8.0,0.3657512972183634,0.2806582832677597
9.0,0.3543890024275089,0.25088179989495263
10.0,0.34521845969822,0.2633809544622697
11.0,0.33507850063770306,0.31865013373219203
