epoch,train_loss,train_forecast_loss,train_physics_loss,train_physics_latent_loss,train_physics_ag_loss,train_physics_ndvi_loss,train_physics_weather_loss,train_physics_weather_identity_loss,train_physics_weather_threshold_loss,train_physics_weather_drought_loss,train_physics_weather_bounded_loss,train_physics_consistency_loss,train_physics_growth_loss,train_physics_phenology_loss,train_physics_water_loss,val_loss,val_forecast_loss,val_physics_loss,val_physics_latent_loss,val_physics_ag_loss,val_physics_ndvi_loss,val_physics_weather_loss,val_physics_weather_identity_loss,val_physics_weather_threshold_loss,val_physics_weather_drought_loss,val_physics_weather_bounded_loss,val_physics_consistency_loss,val_physics_growth_loss,val_physics_phenology_loss,val_physics_water_loss,lr
1.0,0.8314757670216287,0.8314757670216287,1.200951990455088,0.6495214392975659,0.040661279634728306,0.08864065252169213,3.6278171943360573,14.672174129421863,3.3172914583139814,0.02329906064067893,0.0,0.6129940956931323,0.009762922577835896,0.015105222564035929,0.01165919636891513,0.5516443177305087,0.5516443177305087,1.1643458917887524,0.6153128845523103,0.03939926727151229,0.08866431980522393,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.5728745269855666,0.009315715669983566,0.020337815280464362,0.012784830790000533,0.001
2.0,0.7160229945156041,0.7160229945156041,1.199381062612523,0.6389170070288559,0.03922054490574147,0.08844503614838276,3.6278171806892026,14.672174003121562,3.317291482396666,0.023299060398179673,0.0,0.5975950461980604,0.008171674142164145,0.0205875711638886,0.012562715520561745,0.5748349485373256,0.5748349485373256,1.1616067456877994,0.595002521770169,0.037013590097527714,0.08868331637747762,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.5529089222853433,0.006866525159364798,0.02331528744914315,0.011911781928078695,0.001
3.0,0.6540499279394696,0.6540499279394696,1.2062987568134946,0.7019716679180243,0.04010631580545445,0.08931124871795293,3.6278171847029834,14.672174089819226,3.317291502197985,0.023299060299925664,0.0,0.6602103019804264,0.008984252047441757,0.022211615568994807,0.010565503470089567,0.5957784872464459,0.5957784872464459,1.1683507326877478,0.653268965807828,0.039459087443773196,0.08914258052604367,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.605559518441608,0.009415904784368144,0.026697086151501143,0.011596465041164798,0.001
4.0,0.5994576154868343,0.5994576154868343,1.2139972428280095,0.7691137117702685,0.04279111758894658,0.08975837709994695,3.627817133059004,14.672173985996096,3.317291452159518,0.023299060105508158,0.0,0.721484396460348,0.011701369359169477,0.024450585806343024,0.011477355369681327,0.6383436653349135,0.6383436653349135,1.170933045120753,0.6771856277478664,0.04033227277424199,0.08896427430990168,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.6221989262786377,0.010338253319664837,0.030883785136520663,0.013764661200570337,0.001
5.0,0.5588103396991554,0.5588103396991554,1.2205842742748667,0.8206453867900518,0.0458183673729934,0.09107257491009002,3.6278171424244925,14.672173941041752,3.3172914628629333,0.023299060511067258,0.0,0.7636880354180213,0.014883645194531423,0.029478383335200222,0.012595326363764427,0.6564482887987336,0.6564482887987336,1.1724359495471222,0.6839467062291874,0.041590465853611626,0.0900876428242083,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.6223018881849167,0.011753722235108868,0.035013497578174575,0.014877587945674004,0.001
6.0,0.5238197075263686,0.5238197075263686,1.2249221409745221,0.8542335863600409,0.04821505107395309,0.09172260064702778,3.6278172028987896,14.672174158321086,3.3172914866780325,0.02329906031246873,0.0,0.7896446304021594,0.017419847039930214,0.032108598086652666,0.01506050961671186,0.6840789394346551,0.6840789394346551,1.176323489307956,0.715468249337039,0.04320949600752355,0.09071183874450549,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.6412445746286951,0.01349756464061111,0.04023172555848806,0.020494384929437427,0.001
7.0,0.4971294924867675,0.4971294924867675,1.2247314821054907,0.8503369177899645,0.04841967232684227,0.09206678975879411,3.6278171424244925,14.672173904650139,3.317291503000741,0.023299060172404504,0.0,0.7797866840287625,0.017656073833404968,0.03480862990004981,0.018085524084424865,0.7586608161829939,0.7586608161829939,1.1727567529838896,0.684352736280422,0.041461031783610484,0.09088518568361649,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.6098308767935242,0.011586406898468432,0.041019764186356604,0.02191568192985122,0.001
8.0,0.47565726746881315,0.47565726746881315,1.225343521061436,0.8526924663922603,0.049032959602062415,0.09254794538556259,3.627817191927789,14.672174256792507,3.3172914085431,0.02329906000307313,0.0,0.7737751780401845,0.0183212662577696,0.03974465258611841,0.020851372570786144,0.7856746978229947,0.7856746978229947,1.1715898393380522,0.6650992866718408,0.04351613785983737,0.09123995905171339,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.5796074807041823,0.013789212569494039,0.04332755502275746,0.02837503579153557,0.001
9.0,0.45113993808209024,0.45113993808209024,1.2256118163516625,0.8475844173720388,0.05107219151391593,0.09296633069864427,3.6278171279748817,14.6721738907357,3.317291482396666,0.02329906029156362,0.0,0.7601167112087159,0.020473493198319585,0.04326829554640618,0.02372591633153149,0.7535969697265111,0.7535969697265111,1.1764662996285693,0.7095975530669344,0.044149049441722106,0.09183186834508722,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.6184651667020137,0.014387126403675737,0.045951109730735774,0.03079415531672211,0.0005
10.0,0.4388278980313996,0.4388278980313996,1.2271530062261253,0.8613385697941721,0.05131822462819776,0.09319623475256726,3.627817104694953,14.672173868258527,3.31729149898696,0.023299060105508158,0.0,0.771809821444596,0.020760615583086922,0.04392350476348039,0.02484463067677219,0.7864410447753238,0.7864410447753238,1.1761302630909365,0.7016426995145753,0.04572890480660429,0.09179558971213171,3.518430096533162,14.777678191059767,2.21193349080455,0.023861596780995326,0.0,0.6076701335634045,0.016044335671847917,0.04566785547669086,0.03226036611028793,0.0005
