epoch,train_loss,val_loss
1.0,0.5623675555693181,0.21456945419110834
2.0,0.49432330213144304,0.22009249879454923
3.0,0.4674143545354657,0.2260442801597544
4.0,0.4424172770963641,0.2272141860290007
5.0,0.4257783023128338,0.24394057977079142
6.0,0.40967619258546667,0.22811008663691254
7.0,0.395616970847619,0.25206259199063785
8.0,0.3841742415955305,0.2573231055780693
9.0,0.3727121631270975,0.24446972216219212
10.0,0.3610936890279939,0.2498880902725438
11.0,0.3509555987169178,0.2749458446546837
